id,lat,lon,date1,date2,yn
667-2-3,45.443196,-75.670667,2014,2015,no
667-3-4,45.443196,-75.670667,2015,2015,yes
667-4-5,45.443196,-75.670667,2015,2016,yes
404-0-1,45.433381,-75.688627,2007,2009,no
404-1-2,45.433381,-75.688627,2009,2012,no
404-2-3,45.433381,-75.688627,2012,2012,no
404-3-4,45.433381,-75.688627,2012,2014,no
404-4-5,45.433381,-75.688627,2014,2015,no
404-5-6,45.433381,-75.688627,2015,2015,no
404-6-7,45.433381,-75.688627,2015,2016,no
687-0-1,45.445761,-75.669436,2007,2009,no
687-1-2,45.445761,-75.669436,2009,2012,no
687-2-3,45.445761,-75.669436,2012,2012,no
687-3-4,45.445761,-75.669436,2012,2014,no
687-4-5,45.445761,-75.669436,2014,2014,no
687-5-6,45.445761,-75.669436,2014,2015,no
687-6-7,45.445761,-75.669436,2015,2016,no
303-0-1,45.430426,-75.660706,2014,2015,no
303-1-2,45.430426,-75.660706,2015,2016,no
133-0-1,45.394856,-75.745461,2007,2009,no
133-1-2,45.394856,-75.745461,2009,2012,no
133-2-3,45.394856,-75.745461,2012,2014,no
133-3-4,45.394856,-75.745461,2014,2015,no
133-4-5,45.394856,-75.745461,2015,2016,no
530-0-1,45.437051,-75.659390,2014,2015,no
345-0-1,45.431501,-75.658065,2009,2015,no
345-1-2,45.431501,-75.658065,2015,2015,no
345-2-3,45.431501,-75.658065,2015,2016,no
163-0-1,45.400366,-75.721008,2007,2014,yes
163-1-2,45.400366,-75.721008,2014,2014,no
163-2-3,45.400366,-75.721008,2014,2015,no
163-3-4,45.400366,-75.721008,2015,2016,no
425-0-1,45.434266,-75.687741,2007,2009,no
425-1-2,45.434266,-75.687741,2009,2012,no
425-2-3,45.434266,-75.687741,2012,2012,no
425-3-4,45.434266,-75.687741,2012,2014,no
425-4-5,45.434266,-75.687741,2014,2015,no
425-5-6,45.434266,-75.687741,2015,2015,no
425-6-7,45.434266,-75.687741,2015,2016,no
660-0-1,45.442596,-75.673143,2014,2015,no
440-0-1,45.434686,-75.666319,2012,2012,no
440-1-2,45.434686,-75.666319,2012,2014,no
417-0-1,45.433849,-75.679708,2012,2014,no
417-1-2,45.433849,-75.679708,2014,2015,no
254-0-1,45.407600,-75.729653,2007,2009,no
254-1-2,45.407600,-75.729653,2009,2012,no
254-2-3,45.407600,-75.729653,2012,2014,no
254-3-4,45.407600,-75.729653,2014,2015,no
254-4-5,45.407600,-75.729653,2015,2016,no
397-0-1,45.433237,-75.679146,2009,2014,no
397-1-2,45.433237,-75.679146,2014,2015,no
397-2-3,45.433237,-75.679146,2015,2015,no
397-3-4,45.433237,-75.679146,2015,2016,no
661-0-1,45.442633,-75.673129,2014,2015,no
273-0-1,45.409129,-75.734161,2007,2012,no
273-1-2,45.409129,-75.734161,2012,2012,no
273-2-3,45.409129,-75.734161,2012,2016,no
653-0-1,45.442463,-75.670599,2012,2014,no
653-1-2,45.442463,-75.670599,2014,2015,no
506-0-1,45.436340,-75.668971,2009,2012,no
506-1-2,45.436340,-75.668971,2012,2012,no
506-2-3,45.436340,-75.668971,2012,2014,no
506-3-4,45.436340,-75.668971,2014,2014,no
506-4-5,45.436340,-75.668971,2014,2015,no
506-5-6,45.436340,-75.668971,2015,2015,no
506-6-7,45.436340,-75.668971,2015,2015,no
232-0-1,45.406605,-75.724399,2007,2009,no
232-1-2,45.406605,-75.724399,2009,2012,no
232-2-3,45.406605,-75.724399,2012,2014,no
232-3-4,45.406605,-75.724399,2014,2014,no
232-4-5,45.406605,-75.724399,2014,2015,no
232-5-6,45.406605,-75.724399,2015,2016,no
172-0-1,45.401404,-75.717170,2012,2012,no
172-1-2,45.401404,-75.717170,2012,2014,no
172-2-3,45.401404,-75.717170,2014,2015,no
172-3-4,45.401404,-75.717170,2015,2015,no
172-4-5,45.401404,-75.717170,2015,2016,no
201-0-1,45.403390,-75.725510,2007,2009,no
201-1-2,45.403390,-75.725510,2009,2012,no
201-2-3,45.403390,-75.725510,2012,2014,no
201-3-4,45.403390,-75.725510,2014,2014,no
201-4-5,45.403390,-75.725510,2014,2015,no
201-5-6,45.403390,-75.725510,2015,2015,no
201-6-7,45.403390,-75.725510,2015,2016,no
204-0-1,45.403685,-75.726664,2007,2009,no
204-1-2,45.403685,-75.726664,2009,2012,no
204-2-3,45.403685,-75.726664,2012,2014,no
204-3-4,45.403685,-75.726664,2014,2015,no
542-0-1,45.437199,-75.667308,2007,2009,no
542-1-2,45.437199,-75.667308,2009,2012,no
542-2-3,45.437199,-75.667308,2012,2014,no
542-3-4,45.437199,-75.667308,2014,2015,no
542-4-5,45.437199,-75.667308,2015,2016,no
684-0-1,45.444521,-75.672463,2009,2012,no
684-1-2,45.444521,-75.672463,2012,2014,no
684-2-3,45.444521,-75.672463,2014,2016,no
275-0-1,45.409561,-75.732160,2012,2014,no
275-1-2,45.409561,-75.732160,2014,2015,no
243-0-1,45.407202,-75.719513,2012,2012,no
243-1-2,45.407202,-75.719513,2012,2015,no
302-0-1,45.430377,-75.647806,2012,2015,no
302-1-2,45.430377,-75.647806,2015,2015,no
481-0-1,45.435792,-75.657035,2007,2009,no
481-1-2,45.435792,-75.657035,2009,2012,no
481-2-3,45.435792,-75.657035,2012,2014,no
481-3-4,45.435792,-75.657035,2014,2015,no
525-0-1,45.436835,-75.663584,2007,2009,no
525-1-2,45.436835,-75.663584,2009,2014,no
525-2-3,45.436835,-75.663584,2014,2015,no
525-3-4,45.436835,-75.663584,2015,2015,no
525-4-5,45.436835,-75.663584,2015,2016,no
242-0-1,45.406949,-75.731889,2007,2012,no
242-1-2,45.406949,-75.731889,2012,2014,no
242-2-3,45.406949,-75.731889,2014,2015,no
242-3-4,45.406949,-75.731889,2015,2016,no
143-0-1,45.396445,-75.744606,2007,2009,no
143-1-2,45.396445,-75.744606,2009,2014,yes
143-2-3,45.396445,-75.744606,2014,2015,no
143-3-4,45.396445,-75.744606,2015,2015,no
143-4-5,45.396445,-75.744606,2015,2016,no
636-0-1,45.440643,-75.674670,2007,2009,no
636-1-2,45.440643,-75.674670,2009,2012,no
636-2-3,45.440643,-75.674670,2012,2012,no
636-3-4,45.440643,-75.674670,2012,2012,no
636-4-5,45.440643,-75.674670,2012,2014,no
636-5-6,45.440643,-75.674670,2014,2014,no
636-6-7,45.440643,-75.674670,2014,2015,no
636-7-8,45.440643,-75.674670,2015,2015,no
636-8-9,45.440643,-75.674670,2015,2016,no
511-0-1,45.436387,-75.671124,2012,2014,no
152-0-1,45.398886,-75.724400,2007,2014,no
152-1-2,45.398886,-75.724400,2014,2015,no
545-0-1,45.437405,-75.670905,2015,2016,no
350-0-1,45.431580,-75.645218,2007,2009,no
350-1-2,45.431580,-75.645218,2009,2015,no
350-2-3,45.431580,-75.645218,2015,2016,no
676-0-1,45.443913,-75.673379,2009,2014,no
676-1-2,45.443913,-75.673379,2014,2015,no
277-0-1,45.409822,-75.734503,2007,2009,no
277-1-2,45.409822,-75.734503,2009,2012,no
277-2-3,45.409822,-75.734503,2012,2012,no
277-3-4,45.409822,-75.734503,2012,2014,no
277-4-5,45.409822,-75.734503,2014,2015,no
277-5-6,45.409822,-75.734503,2015,2016,no
277-6-7,45.409822,-75.734503,2016,2016,no
149-0-1,45.398041,-75.726442,2007,2012,null
149-1-2,45.398041,-75.726442,2012,2012,null
149-2-3,45.398041,-75.726442,2012,2012,null
149-3-4,45.398041,-75.726442,2012,2014,null
149-4-5,45.398041,-75.726442,2014,2014,null
149-5-6,45.398041,-75.726442,2014,2014,null
149-6-7,45.398041,-75.726442,2014,2015,no
134-0-1,45.394911,-75.747461,2007,2009,no
134-1-2,45.394911,-75.747461,2009,2012,no
134-2-3,45.394911,-75.747461,2012,2012,no
134-3-4,45.394911,-75.747461,2012,2012,no
134-4-5,45.394911,-75.747461,2012,2014,no
134-5-6,45.394911,-75.747461,2014,2014,no
134-6-7,45.394911,-75.747461,2014,2015,no
134-7-8,45.394911,-75.747461,2015,2015,no
134-8-9,45.394911,-75.747461,2015,2015,no
134-9-10,45.394911,-75.747461,2015,2016,no
647-0-1,45.442198,-75.671481,2012,2012,no
647-1-2,45.442198,-75.671481,2012,2014,no
647-2-3,45.442198,-75.671481,2014,2015,no
647-3-4,45.442198,-75.671481,2015,2015,no
647-4-5,45.442198,-75.671481,2015,2015,no
647-5-6,45.442198,-75.671481,2015,2016,no
581-0-1,45.438285,-75.677771,2007,2009,no
581-1-2,45.438285,-75.677771,2009,2012,no
581-2-3,45.438285,-75.677771,2012,2012,no
581-3-4,45.438285,-75.677771,2012,2012,no
581-4-5,45.438285,-75.677771,2012,2014,no
581-5-6,45.438285,-75.677771,2014,2014,no
581-6-7,45.438285,-75.677771,2014,2014,no
581-7-8,45.438285,-75.677771,2014,2015,no
581-8-9,45.438285,-75.677771,2015,2015,no
347-0-1,45.431525,-75.645439,2007,2009,no
347-1-2,45.431525,-75.645439,2009,2012,no
347-2-3,45.431525,-75.645439,2012,2014,no
347-3-4,45.431525,-75.645439,2014,2015,no
347-4-5,45.431525,-75.645439,2015,2015,no
347-5-6,45.431525,-75.645439,2015,2016,no
343-0-1,45.431476,-75.683267,2009,2012,no
343-1-2,45.431476,-75.683267,2012,2014,no
343-2-3,45.431476,-75.683267,2014,2015,no
343-3-4,45.431476,-75.683267,2015,2015,no
343-4-5,45.431476,-75.683267,2015,2016,no
342-0-1,45.431454,-75.662180,2007,2009,no
342-1-2,45.431454,-75.662180,2009,2012,no
342-2-3,45.431454,-75.662180,2012,2014,no
342-3-4,45.431454,-75.662180,2014,2015,no
342-4-5,45.431454,-75.662180,2015,2015,no
342-5-6,45.431454,-75.662180,2015,2016,no
220-0-1,45.404786,-75.719559,2007,2009,no
220-1-2,45.404786,-75.719559,2009,2012,no
220-2-3,45.404786,-75.719559,2012,2014,no
220-3-4,45.404786,-75.719559,2014,2015,no
220-4-5,45.404786,-75.719559,2015,2016,no
609-0-1,45.439477,-75.647151,2007,2009,no
609-1-2,45.439477,-75.647151,2009,2012,no
609-2-3,45.439477,-75.647151,2012,2014,no
609-3-4,45.439477,-75.647151,2014,2015,no
639-0-1,45.441006,-75.674034,2007,2014,no
639-1-2,45.441006,-75.674034,2014,2015,no
631-0-1,45.440381,-75.675075,2009,2012,no
631-1-2,45.440381,-75.675075,2012,2012,no
631-2-3,45.440381,-75.675075,2012,2012,no
631-3-4,45.440381,-75.675075,2012,2014,no
631-4-5,45.440381,-75.675075,2014,2014,no
631-5-6,45.440381,-75.675075,2014,2015,no
631-6-7,45.440381,-75.675075,2015,2015,no
631-7-8,45.440381,-75.675075,2015,2015,no
631-8-9,45.440381,-75.675075,2015,2016,no
261-0-1,45.408262,-75.723420,2007,2012,no
261-1-2,45.408262,-75.723420,2012,2014,no
261-2-3,45.408262,-75.723420,2014,2015,no
261-3-4,45.408262,-75.723420,2015,2015,no
261-4-5,45.408262,-75.723420,2015,2015,no
261-5-6,45.408262,-75.723420,2015,2016,no
467-0-1,45.435455,-75.653257,2007,2009,no
467-1-2,45.435455,-75.653257,2009,2012,no
467-2-3,45.435455,-75.653257,2012,2012,no
467-3-4,45.435455,-75.653257,2012,2014,no
467-4-5,45.435455,-75.653257,2014,2015,no
547-0-1,45.437519,-75.673806,2009,2012,no
547-1-2,45.437519,-75.673806,2012,2012,no
547-2-3,45.437519,-75.673806,2012,2014,no
547-3-4,45.437519,-75.673806,2014,2014,no
547-4-5,45.437519,-75.673806,2014,2015,no
547-5-6,45.437519,-75.673806,2015,2015,no
547-6-7,45.437519,-75.673806,2015,2015,no
354-0-1,45.431670,-75.664064,2007,2009,no
354-1-2,45.431670,-75.664064,2009,2012,no
354-2-3,45.431670,-75.664064,2012,2012,no
354-3-4,45.431670,-75.664064,2012,2014,yes
354-4-5,45.431670,-75.664064,2014,2014,no
354-5-6,45.431670,-75.664064,2014,2015,no
354-6-7,45.431670,-75.664064,2015,2015,no
354-7-8,45.431670,-75.664064,2015,2016,no
589-0-1,45.438542,-75.658928,2007,2012,no
589-1-2,45.438542,-75.658928,2012,2014,no
589-2-3,45.438542,-75.658928,2014,2015,no
589-3-4,45.438542,-75.658928,2015,2015,no
643-0-1,45.441866,-75.671083,2007,2009,no
643-1-2,45.441866,-75.671083,2009,2012,no
643-2-3,45.441866,-75.671083,2012,2012,no
643-3-4,45.441866,-75.671083,2012,2014,no
643-4-5,45.441866,-75.671083,2014,2015,no
643-5-6,45.441866,-75.671083,2015,2016,no
160-0-1,45.400040,-75.720967,2012,2012,no
160-1-2,45.400040,-75.720967,2012,2012,no
160-2-3,45.400040,-75.720967,2012,2014,no
160-3-4,45.400040,-75.720967,2014,2014,no
160-4-5,45.400040,-75.720967,2014,2015,no
160-5-6,45.400040,-75.720967,2015,2015,no
160-6-7,45.400040,-75.720967,2015,2015,no
160-7-8,45.400040,-75.720967,2015,2016,no
341-0-1,45.431453,-75.682431,2007,2009,no
341-1-2,45.431453,-75.682431,2009,2012,no
341-2-3,45.431453,-75.682431,2012,2014,no
341-3-4,45.431453,-75.682431,2014,2015,no
341-4-5,45.431453,-75.682431,2015,2015,no
341-5-6,45.431453,-75.682431,2015,2016,no
128-0-1,45.394122,-75.750137,2007,2009,no
128-1-2,45.394122,-75.750137,2009,2012,no
128-2-3,45.394122,-75.750137,2012,2014,no
128-3-4,45.394122,-75.750137,2014,2015,no
399-0-1,45.433265,-75.661376,2012,2014,no
399-1-2,45.433265,-75.661376,2014,2015,no
399-2-3,45.433265,-75.661376,2015,2016,no
308-0-1,45.430648,-75.648008,2007,2009,no
308-1-2,45.430648,-75.648008,2009,2012,no
308-2-3,45.430648,-75.648008,2012,2014,no
308-3-4,45.430648,-75.648008,2014,2015,no
308-4-5,45.430648,-75.648008,2015,2015,no
443-0-1,45.434857,-75.680622,2007,2009,no
443-1-2,45.434857,-75.680622,2009,2012,no
443-2-3,45.434857,-75.680622,2012,2014,no
443-3-4,45.434857,-75.680622,2014,2015,no
443-4-5,45.434857,-75.680622,2015,2016,no
689-0-1,45.446955,-75.668923,2007,2012,no
689-1-2,45.446955,-75.668923,2012,2012,no
689-2-3,45.446955,-75.668923,2012,2014,no
689-3-4,45.446955,-75.668923,2014,2014,no
689-4-5,45.446955,-75.668923,2014,2015,no
689-5-6,45.446955,-75.668923,2015,2015,no
689-6-7,45.446955,-75.668923,2015,2015,no
689-7-8,45.446955,-75.668923,2015,2016,no
142-0-1,45.396426,-75.744001,2007,2007,no
142-1-2,45.396426,-75.744001,2007,2012,no
142-2-3,45.396426,-75.744001,2012,2012,no
142-3-4,45.396426,-75.744001,2012,2012,no
142-4-5,45.396426,-75.744001,2012,2014,yes
142-5-6,45.396426,-75.744001,2014,2014,no
142-6-7,45.396426,-75.744001,2014,2015,no
142-7-8,45.396426,-75.744001,2015,2015,no
142-8-9,45.396426,-75.744001,2015,2016,no
378-0-1,45.432605,-75.678384,2007,2009,no
378-1-2,45.432605,-75.678384,2009,2012,no
378-2-3,45.432605,-75.678384,2012,2014,no
378-3-4,45.432605,-75.678384,2014,2015,no
378-4-5,45.432605,-75.678384,2015,2015,no
218-0-1,45.404674,-75.727259,2007,2009,no
218-1-2,45.404674,-75.727259,2009,2012,no
218-2-3,45.404674,-75.727259,2012,2014,no
218-3-4,45.404674,-75.727259,2014,2015,no
363-0-1,45.431989,-75.666009,2007,2009,no
363-1-2,45.431989,-75.666009,2009,2012,no
363-2-3,45.431989,-75.666009,2012,2012,no
363-3-4,45.431989,-75.666009,2012,2015,no
363-4-5,45.431989,-75.666009,2015,2016,no
556-0-1,45.437805,-75.656909,2007,2009,no
556-1-2,45.437805,-75.656909,2009,2012,no
556-2-3,45.437805,-75.656909,2012,2012,no
556-3-4,45.437805,-75.656909,2012,2014,no
556-4-5,45.437805,-75.656909,2014,2014,no
556-5-6,45.437805,-75.656909,2014,2015,no
556-6-7,45.437805,-75.656909,2015,2015,no
556-7-8,45.437805,-75.656909,2015,2016,no
288-0-1,45.429602,-75.666088,2007,2009,no
288-1-2,45.429602,-75.666088,2009,2012,no
288-2-3,45.429602,-75.666088,2012,2014,no
288-3-4,45.429602,-75.666088,2014,2015,no
288-4-5,45.429602,-75.666088,2015,2015,no
287-0-1,45.429525,-75.660541,2009,2012,no
287-1-2,45.429525,-75.660541,2012,2015,no
287-2-3,45.429525,-75.660541,2015,2016,no
120-0-1,45.392928,-75.746006,2007,2009,no
120-1-2,45.392928,-75.746006,2009,2012,no
120-2-3,45.392928,-75.746006,2012,2014,yes
120-3-4,45.392928,-75.746006,2014,2015,no
330-0-1,45.431218,-75.664986,2007,2012,no
330-1-2,45.431218,-75.664986,2012,2016,no
472-0-1,45.435532,-75.666889,2007,2009,no
472-1-2,45.435532,-75.666889,2009,2012,no
472-2-3,45.435532,-75.666889,2012,2012,no
472-3-4,45.435532,-75.666889,2012,2014,no
472-4-5,45.435532,-75.666889,2014,2014,no
472-5-6,45.435532,-75.666889,2014,2015,no
472-6-7,45.435532,-75.666889,2015,2016,no
331-0-1,45.431225,-75.662255,2007,2009,no
331-1-2,45.431225,-75.662255,2009,2012,no
331-2-3,45.431225,-75.662255,2012,2014,no
331-3-4,45.431225,-75.662255,2014,2015,no
331-4-5,45.431225,-75.662255,2015,2015,no
331-5-6,45.431225,-75.662255,2015,2016,no
150-0-1,45.398251,-75.725567,2015,2016,no
433-0-1,45.434393,-75.665944,2009,2012,no
433-1-2,45.434393,-75.665944,2012,2012,no
433-2-3,45.434393,-75.665944,2012,2012,no
433-3-4,45.434393,-75.665944,2012,2014,no
433-4-5,45.434393,-75.665944,2014,2014,no
433-5-6,45.434393,-75.665944,2014,2015,no
433-6-7,45.434393,-75.665944,2015,2015,no
433-7-8,45.434393,-75.665944,2015,2016,no
280-0-1,45.410407,-75.728714,2007,2012,no
280-1-2,45.410407,-75.728714,2012,2015,no
184-0-1,45.402449,-75.728311,2007,2009,no
184-1-2,45.402449,-75.728311,2009,2012,no
184-2-3,45.402449,-75.728311,2012,2014,no
184-3-4,45.402449,-75.728311,2014,2014,no
184-4-5,45.402449,-75.728311,2014,2015,no
490-0-1,45.436111,-75.669833,2007,2009,no
490-1-2,45.436111,-75.669833,2009,2012,no
490-2-3,45.436111,-75.669833,2012,2014,no
109-0-1,45.391889,-75.744709,2012,2012,no
109-1-2,45.391889,-75.744709,2012,2015,no
109-2-3,45.391889,-75.744709,2015,2015,no
109-3-4,45.391889,-75.744709,2015,2015,no
109-4-5,45.391889,-75.744709,2015,2016,no
176-0-1,45.401857,-75.721915,2007,2009,no
176-1-2,45.401857,-75.721915,2009,2012,no
176-2-3,45.401857,-75.721915,2012,2012,no
176-3-4,45.401857,-75.721915,2012,2014,no
176-4-5,45.401857,-75.721915,2014,2015,no
176-5-6,45.401857,-75.721915,2015,2015,no
176-6-7,45.401857,-75.721915,2015,2016,no
344-0-1,45.431495,-75.645460,2007,2009,no
344-1-2,45.431495,-75.645460,2009,2012,no
344-2-3,45.431495,-75.645460,2012,2014,no
344-3-4,45.431495,-75.645460,2014,2015,no
344-4-5,45.431495,-75.645460,2015,2015,no
344-5-6,45.431495,-75.645460,2015,2016,no
284-0-1,45.411630,-75.735405,2012,2016,no
680-0-1,45.444162,-75.672844,2007,2009,no
680-1-2,45.444162,-75.672844,2009,2012,no
680-2-3,45.444162,-75.672844,2012,2014,no
680-3-4,45.444162,-75.672844,2014,2016,no
170-0-1,45.401129,-75.721483,2014,2014,no
170-1-2,45.401129,-75.721483,2014,2015,no
170-2-3,45.401129,-75.721483,2015,2016,no
136-0-1,45.394993,-75.745011,2007,2009,no
136-1-2,45.394993,-75.745011,2009,2012,no
136-2-3,45.394993,-75.745011,2012,2014,no
136-3-4,45.394993,-75.745011,2014,2015,no
436-0-1,45.434426,-75.662615,2009,2012,no
436-1-2,45.434426,-75.662615,2012,2014,no
436-2-3,45.434426,-75.662615,2014,2015,no
436-3-4,45.434426,-75.662615,2015,2015,no
304-0-1,45.430431,-75.660157,2014,2016,no
196-0-1,45.403178,-75.726401,2007,2009,no
196-1-2,45.403178,-75.726401,2009,2012,no
196-2-3,45.403178,-75.726401,2012,2014,no
196-3-4,45.403178,-75.726401,2014,2015,no
196-4-5,45.403178,-75.726401,2015,2016,no
340-0-1,45.431413,-75.682687,2012,2014,no
340-1-2,45.431413,-75.682687,2014,2015,no
340-2-3,45.431413,-75.682687,2015,2015,no
340-3-4,45.431413,-75.682687,2015,2016,no
168-0-1,45.400958,-75.721383,2007,2014,no
168-1-2,45.400958,-75.721383,2014,2014,no
168-2-3,45.400958,-75.721383,2014,2015,no
168-3-4,45.400958,-75.721383,2015,2016,no
167-0-1,45.400684,-75.720173,2007,2009,no
167-1-2,45.400684,-75.720173,2009,2012,no
167-2-3,45.400684,-75.720173,2012,2014,no
167-3-4,45.400684,-75.720173,2014,2015,no
167-4-5,45.400684,-75.720173,2015,2016,no
496-0-1,45.436215,-75.681988,2012,2014,no
496-1-2,45.436215,-75.681988,2014,2014,no
496-2-3,45.436215,-75.681988,2014,2015,no
496-3-4,45.436215,-75.681988,2015,2015,no
496-4-5,45.436215,-75.681988,2015,2015,no
496-5-6,45.436215,-75.681988,2015,2015,no
496-6-7,45.436215,-75.681988,2015,2016,no
318-0-1,45.430821,-75.645560,2009,2014,no
318-1-2,45.430821,-75.645560,2014,2015,no
368-0-1,45.432058,-75.665044,2007,2012,no
368-1-2,45.432058,-75.665044,2012,2015,no
368-2-3,45.432058,-75.665044,2015,2015,no
368-3-4,45.432058,-75.665044,2015,2016,no
357-0-1,45.431816,-75.686511,2007,2009,no
357-1-2,45.431816,-75.686511,2009,2012,no
357-2-3,45.431816,-75.686511,2012,2014,no
357-3-4,45.431816,-75.686511,2014,2015,no
357-4-5,45.431816,-75.686511,2015,2016,no
514-0-1,45.436429,-75.658170,2007,2009,no
514-1-2,45.436429,-75.658170,2009,2012,no
514-2-3,45.436429,-75.658170,2012,2014,no
514-3-4,45.436429,-75.658170,2014,2015,no
483-0-1,45.435834,-75.662256,2012,2012,no
483-1-2,45.435834,-75.662256,2012,2014,no
483-2-3,45.435834,-75.662256,2014,2014,no
483-3-4,45.435834,-75.662256,2014,2015,no
483-4-5,45.435834,-75.662256,2015,2015,no
483-5-6,45.435834,-75.662256,2015,2016,no
503-0-1,45.436290,-75.671013,2007,2009,no
503-1-2,45.436290,-75.671013,2009,2012,no
503-2-3,45.436290,-75.671013,2012,2014,no
111-0-1,45.391933,-75.740232,2014,2015,no
574-0-1,45.438194,-75.652285,2007,2009,no
574-1-2,45.438194,-75.652285,2009,2012,no
574-2-3,45.438194,-75.652285,2012,2014,no
574-3-4,45.438194,-75.652285,2014,2015,no
650-0-1,45.442401,-75.671236,2012,2012,no
650-1-2,45.442401,-75.671236,2012,2012,no
650-2-3,45.442401,-75.671236,2012,2014,no
650-3-4,45.442401,-75.671236,2014,2014,no
650-4-5,45.442401,-75.671236,2014,2015,no
650-5-6,45.442401,-75.671236,2015,2016,no
116-0-1,45.392642,-75.740137,2012,2016,no
157-0-1,45.399838,-75.724966,2007,2014,no
157-1-2,45.399838,-75.724966,2014,2015,no
607-0-1,45.439368,-75.672199,2007,2012,no
607-1-2,45.439368,-75.672199,2012,2014,no
607-2-3,45.439368,-75.672199,2014,2015,no
564-0-1,45.438059,-75.656145,2007,2009,no
564-1-2,45.438059,-75.656145,2009,2012,no
564-2-3,45.438059,-75.656145,2012,2012,no
564-3-4,45.438059,-75.656145,2012,2014,no
564-4-5,45.438059,-75.656145,2014,2014,no
564-5-6,45.438059,-75.656145,2014,2015,no
564-6-7,45.438059,-75.656145,2015,2015,no
564-7-8,45.438059,-75.656145,2015,2016,no
209-0-1,45.404148,-75.730223,2007,2009,no
209-1-2,45.404148,-75.730223,2009,2012,no
209-2-3,45.404148,-75.730223,2012,2014,no
209-3-4,45.404148,-75.730223,2014,2015,no
560-0-1,45.437844,-75.649227,2007,2009,no
560-1-2,45.437844,-75.649227,2009,2012,no
560-2-3,45.437844,-75.649227,2012,2014,no
560-3-4,45.437844,-75.649227,2014,2015,no
606-0-1,45.439347,-75.677098,2007,2009,no
606-1-2,45.439347,-75.677098,2009,2012,no
606-2-3,45.439347,-75.677098,2012,2012,no
606-3-4,45.439347,-75.677098,2012,2012,no
606-4-5,45.439347,-75.677098,2012,2014,no
606-5-6,45.439347,-75.677098,2014,2014,no
606-6-7,45.439347,-75.677098,2014,2015,no
606-7-8,45.439347,-75.677098,2015,2015,no
606-8-9,45.439347,-75.677098,2015,2015,no
606-9-10,45.439347,-75.677098,2015,2015,no
606-10-11,45.439347,-75.677098,2015,2016,no
606-11-12,45.439347,-75.677098,2016,2016,no
592-0-1,45.438692,-75.660643,2009,2012,no
592-1-2,45.438692,-75.660643,2012,2014,no
592-2-3,45.438692,-75.660643,2014,2015,no
234-0-1,45.406757,-75.723791,2007,2009,no
234-1-2,45.406757,-75.723791,2009,2012,no
234-2-3,45.406757,-75.723791,2012,2012,no
234-3-4,45.406757,-75.723791,2012,2014,no
234-4-5,45.406757,-75.723791,2014,2014,no
234-5-6,45.406757,-75.723791,2014,2015,no
234-6-7,45.406757,-75.723791,2015,2016,no
125-0-1,45.393873,-75.744355,2007,2009,no
125-1-2,45.393873,-75.744355,2009,2012,no
125-2-3,45.393873,-75.744355,2012,2014,no
125-3-4,45.393873,-75.744355,2014,2015,no
569-0-1,45.438144,-75.677492,2009,2014,no
569-1-2,45.438144,-75.677492,2014,2014,no
569-2-3,45.438144,-75.677492,2014,2015,no
569-3-4,45.438144,-75.677492,2015,2015,no
421-0-1,45.434089,-75.665649,2012,2014,no
421-1-2,45.434089,-75.665649,2014,2014,no
421-2-3,45.434089,-75.665649,2014,2015,no
421-3-4,45.434089,-75.665649,2015,2015,no
421-4-5,45.434089,-75.665649,2015,2016,no
452-0-1,45.435202,-75.666300,2012,2014,no
452-1-2,45.435202,-75.666300,2014,2015,no
102-0-1,45.391569,-75.751231,2007,2009,no
102-1-2,45.391569,-75.751231,2009,2012,no
102-2-3,45.391569,-75.751231,2012,2014,no
102-3-4,45.391569,-75.751231,2014,2014,no
102-4-5,45.391569,-75.751231,2014,2015,no
561-0-1,45.437860,-75.649206,2007,2009,no
561-1-2,45.437860,-75.649206,2009,2012,no
561-2-3,45.437860,-75.649206,2012,2014,no
561-3-4,45.437860,-75.649206,2014,2015,no
151-0-1,45.398856,-75.725927,2007,2014,no
151-1-2,45.398856,-75.725927,2014,2015,no
456-0-1,45.435318,-75.671413,2009,2012,no
456-1-2,45.435318,-75.671413,2012,2016,no
475-0-1,45.435544,-75.666815,2007,2009,no
475-1-2,45.435544,-75.666815,2009,2012,no
475-2-3,45.435544,-75.666815,2012,2014,no
475-3-4,45.435544,-75.666815,2014,2015,no
674-0-1,45.443632,-75.670502,2012,2012,no
674-1-2,45.443632,-75.670502,2012,2014,yes
674-2-3,45.443632,-75.670502,2014,2014,no
674-3-4,45.443632,-75.670502,2014,2015,yes
674-4-5,45.443632,-75.670502,2015,2015,no
674-5-6,45.443632,-75.670502,2015,2015,no
674-6-7,45.443632,-75.670502,2015,2016,no
534-0-1,45.437072,-75.653650,2007,2009,no
534-1-2,45.437072,-75.653650,2009,2012,no
534-2-3,45.437072,-75.653650,2012,2014,no
534-3-4,45.437072,-75.653650,2014,2015,no
534-4-5,45.437072,-75.653650,2015,2015,no
675-0-1,45.443655,-75.670496,2012,2012,no
675-1-2,45.443655,-75.670496,2012,2012,no
675-2-3,45.443655,-75.670496,2012,2014,no
675-3-4,45.443655,-75.670496,2014,2014,no
675-4-5,45.443655,-75.670496,2014,2014,no
675-5-6,45.443655,-75.670496,2014,2015,no
675-6-7,45.443655,-75.670496,2015,2015,no
675-7-8,45.443655,-75.670496,2015,2016,no
138-0-1,45.395433,-75.746797,2007,2012,no
