id,lat,lon,date1,date2,yn
427-4-5,45.434284,-75.687745,2014,2015,no
427-5-6,45.434284,-75.687745,2015,2015,no
427-6-7,45.434284,-75.687745,2015,2016,no
548-0-1,45.437539,-75.662441,2007,2009,no
548-1-2,45.437539,-75.662441,2009,2014,no
548-2-3,45.437539,-75.662441,2014,2015,no
249-0-1,45.407403,-75.721245,2009,2012,no
249-1-2,45.407403,-75.721245,2012,2012,no
249-2-3,45.407403,-75.721245,2012,2014,no
249-3-4,45.407403,-75.721245,2014,2014,no
249-4-5,45.407403,-75.721245,2014,2015,no
249-5-6,45.407403,-75.721245,2015,2016,no
114-0-1,45.392509,-75.749250,2007,2009,no
114-1-2,45.392509,-75.749250,2009,2012,no
114-2-3,45.392509,-75.749250,2012,2014,no
114-3-4,45.392509,-75.749250,2014,2016,no
63-0-1,45.388353,-75.743436,2007,2009,no
63-1-2,45.388353,-75.743436,2009,2012,no
63-2-3,45.388353,-75.743436,2012,2014,no
63-3-4,45.388353,-75.743436,2014,2015,no
219-0-1,45.404750,-75.726990,2007,2012,no
219-1-2,45.404750,-75.726990,2012,2014,no
219-2-3,45.404750,-75.726990,2014,2015,no
576-0-1,45.438209,-75.652192,2007,2009,no
576-1-2,45.438209,-75.652192,2009,2012,no
576-2-3,45.438209,-75.652192,2012,2014,no
576-3-4,45.438209,-75.652192,2014,2015,no
55-0-1,45.387643,-75.748742,2007,2009,no
55-1-2,45.387643,-75.748742,2009,2012,no
55-2-3,45.387643,-75.748742,2012,2014,no
55-3-4,45.387643,-75.748742,2014,2014,no
333-0-1,45.431241,-75.665055,2007,2012,no
333-1-2,45.431241,-75.665055,2012,2016,no
113-0-1,45.392472,-75.753071,2007,2009,no
113-1-2,45.392472,-75.753071,2009,2012,no
113-2-3,45.392472,-75.753071,2012,2012,no
113-3-4,45.392472,-75.753071,2012,2014,yes
113-4-5,45.392472,-75.753071,2014,2014,no
113-5-6,45.392472,-75.753071,2014,2015,no
113-6-7,45.392472,-75.753071,2015,2015,no
113-7-8,45.392472,-75.753071,2015,2016,no
518-0-1,45.436529,-75.669456,2009,2012,no
518-1-2,45.436529,-75.669456,2012,2012,no
518-2-3,45.436529,-75.669456,2012,2014,no
518-3-4,45.436529,-75.669456,2014,2014,no
518-4-5,45.436529,-75.669456,2014,2015,no
518-5-6,45.436529,-75.669456,2015,2015,no
518-6-7,45.436529,-75.669456,2015,2015,no
566-0-1,45.438107,-75.675049,2007,2014,no
566-1-2,45.438107,-75.675049,2014,2015,no
566-2-3,45.438107,-75.675049,2015,2016,no
611-0-1,45.439533,-75.677700,2007,2009,no
611-1-2,45.439533,-75.677700,2009,2012,no
611-2-3,45.439533,-75.677700,2012,2012,no
611-3-4,45.439533,-75.677700,2012,2014,no
611-4-5,45.439533,-75.677700,2014,2015,no
611-5-6,45.439533,-75.677700,2015,2016,yes
91-0-1,45.390771,-75.743791,2007,2009,no
91-1-2,45.390771,-75.743791,2009,2012,no
91-2-3,45.390771,-75.743791,2012,2014,no
91-3-4,45.390771,-75.743791,2014,2015,no
235-0-1,45.406759,-75.728334,2007,2012,no
235-1-2,45.406759,-75.728334,2012,2014,no
235-2-3,45.406759,-75.728334,2014,2015,no
183-0-1,45.402376,-75.726184,2007,2009,no
183-1-2,45.402376,-75.726184,2009,2012,no
183-2-3,45.402376,-75.726184,2012,2012,no
183-3-4,45.402376,-75.726184,2012,2014,no
183-4-5,45.402376,-75.726184,2014,2014,no
183-5-6,45.402376,-75.726184,2014,2015,no
183-6-7,45.402376,-75.726184,2015,2015,no
183-7-8,45.402376,-75.726184,2015,2016,no
649-0-1,45.442380,-75.672319,2014,2015,no
649-1-2,45.442380,-75.672319,2015,2016,no
56-0-1,45.387654,-75.748660,2007,2009,no
56-1-2,45.387654,-75.748660,2009,2012,no
56-2-3,45.387654,-75.748660,2012,2014,no
56-3-4,45.387654,-75.748660,2014,2014,no
377-0-1,45.432595,-75.642577,2007,2009,no
377-1-2,45.432595,-75.642577,2009,2012,no
377-2-3,45.432595,-75.642577,2012,2014,no
377-3-4,45.432595,-75.642577,2014,2014,no
377-4-5,45.432595,-75.642577,2014,2015,no
377-5-6,45.432595,-75.642577,2015,2015,no
377-6-7,45.432595,-75.642577,2015,2016,no
669-0-1,45.443486,-75.668971,2014,2014,no
669-1-2,45.443486,-75.668971,2014,2015,no
669-2-3,45.443486,-75.668971,2015,2016,no
139-0-1,45.395929,-75.745119,2007,2007,no
139-1-2,45.395929,-75.745119,2007,2009,no
139-2-3,45.395929,-75.745119,2009,2012,yes
139-3-4,45.395929,-75.745119,2012,2012,no
139-4-5,45.395929,-75.745119,2012,2014,no
139-5-6,45.395929,-75.745119,2014,2015,no
139-6-7,45.395929,-75.745119,2015,2015,no
139-7-8,45.395929,-75.745119,2015,2016,no
139-8-9,45.395929,-75.745119,2016,2016,no
416-0-1,45.433797,-75.687245,2007,2009,no
416-1-2,45.433797,-75.687245,2009,2012,no
416-2-3,45.433797,-75.687245,2012,2012,no
416-3-4,45.433797,-75.687245,2012,2014,no
416-4-5,45.433797,-75.687245,2014,2014,no
416-5-6,45.433797,-75.687245,2014,2015,no
416-6-7,45.433797,-75.687245,2015,2015,no
416-7-8,45.433797,-75.687245,2015,2015,no
416-8-9,45.433797,-75.687245,2015,2016,no
216-0-1,45.404632,-75.725359,2007,2009,no
216-1-2,45.404632,-75.725359,2009,2012,no
216-2-3,45.404632,-75.725359,2012,2014,no
216-3-4,45.404632,-75.725359,2014,2015,no
426-0-1,45.434267,-75.679872,2009,2012,no
426-1-2,45.434267,-75.679872,2012,2014,no
426-2-3,45.434267,-75.679872,2014,2015,no
426-3-4,45.434267,-75.679872,2015,2015,no
426-4-5,45.434267,-75.679872,2015,2016,no
428-0-1,45.434290,-75.684741,2009,2012,no
428-1-2,45.434290,-75.684741,2012,2014,no
428-2-3,45.434290,-75.684741,2014,2015,no
428-3-4,45.434290,-75.684741,2015,2016,no
563-0-1,45.438020,-75.652912,2009,2015,no
455-0-1,45.435266,-75.681345,2012,2014,no
455-1-2,45.435266,-75.681345,2014,2015,no
455-2-3,45.435266,-75.681345,2015,2016,no
250-0-1,45.407462,-75.730122,2009,2012,no
250-1-2,45.407462,-75.730122,2012,2014,no
250-2-3,45.407462,-75.730122,2014,2015,no
250-3-4,45.407462,-75.730122,2015,2016,no
244-0-1,45.407250,-75.721041,2007,2009,no
244-1-2,45.407250,-75.721041,2009,2012,no
244-2-3,45.407250,-75.721041,2012,2014,no
244-3-4,45.407250,-75.721041,2014,2014,no
244-4-5,45.407250,-75.721041,2014,2015,no
244-5-6,45.407250,-75.721041,2015,2016,no
583-0-1,45.438385,-75.673255,2009,2012,no
583-1-2,45.438385,-75.673255,2012,2015,no
583-2-3,45.438385,-75.673255,2015,2016,no
214-0-1,45.404385,-75.729447,2007,2009,no
214-1-2,45.404385,-75.729447,2009,2012,no
214-2-3,45.404385,-75.729447,2012,2014,no
214-3-4,45.404385,-75.729447,2014,2015,no
628-0-1,45.440325,-75.675161,2007,2009,no
628-1-2,45.440325,-75.675161,2009,2012,no
628-2-3,45.440325,-75.675161,2012,2014,no
628-3-4,45.440325,-75.675161,2014,2014,no
628-4-5,45.440325,-75.675161,2014,2015,no
628-5-6,45.440325,-75.675161,2015,2015,no
628-6-7,45.440325,-75.675161,2015,2016,no
451-0-1,45.435175,-75.651502,2007,2012,no
451-1-2,45.435175,-75.651502,2012,2014,no
451-2-3,45.435175,-75.651502,2014,2015,no
451-3-4,45.435175,-75.651502,2015,2015,no
205-0-1,45.403735,-75.725755,2009,2012,no
205-1-2,45.403735,-75.725755,2012,2014,yes
205-2-3,45.403735,-75.725755,2014,2014,no
205-3-4,45.403735,-75.725755,2014,2015,yes
205-4-5,45.403735,-75.725755,2015,2015,no
205-5-6,45.403735,-75.725755,2015,2016,no
290-0-1,45.429750,-75.661419,2007,2009,no
290-1-2,45.429750,-75.661419,2009,2012,no
290-2-3,45.429750,-75.661419,2012,2014,no
290-3-4,45.429750,-75.661419,2014,2015,no
290-4-5,45.429750,-75.661419,2015,2016,no
131-0-1,45.394494,-75.748459,2007,2009,no
131-1-2,45.394494,-75.748459,2009,2012,no
131-2-3,45.394494,-75.748459,2012,2015,no
131-3-4,45.394494,-75.748459,2015,2015,no
131-4-5,45.394494,-75.748459,2015,2016,no
258-0-1,45.407914,-75.730102,2014,2015,no
637-0-1,45.440911,-75.674245,2009,2012,no
637-1-2,45.440911,-75.674245,2012,2012,no
637-2-3,45.440911,-75.674245,2012,2012,no
637-3-4,45.440911,-75.674245,2012,2014,no
637-4-5,45.440911,-75.674245,2014,2015,no
637-5-6,45.440911,-75.674245,2015,2015,no
637-6-7,45.440911,-75.674245,2015,2016,no
614-0-1,45.439598,-75.654094,2009,2012,no
614-1-2,45.439598,-75.654094,2012,2012,no
614-2-3,45.439598,-75.654094,2012,2012,no
614-3-4,45.439598,-75.654094,2012,2014,no
614-4-5,45.439598,-75.654094,2014,2014,no
614-5-6,45.439598,-75.654094,2014,2015,no
614-6-7,45.439598,-75.654094,2015,2016,no
269-0-1,45.409027,-75.734094,2007,2012,no
269-1-2,45.409027,-75.734094,2012,2015,no
269-2-3,45.409027,-75.734094,2015,2016,no
300-0-1,45.430346,-75.647430,2009,2012,no
300-1-2,45.430346,-75.647430,2012,2015,no
300-2-3,45.430346,-75.647430,2015,2015,no
379-0-1,45.432606,-75.687724,2007,2007,no
379-1-2,45.432606,-75.687724,2007,2009,no
379-2-3,45.432606,-75.687724,2009,2012,no
379-3-4,45.432606,-75.687724,2012,2012,no
379-4-5,45.432606,-75.687724,2012,2014,no
379-5-6,45.432606,-75.687724,2014,2015,no
379-6-7,45.432606,-75.687724,2015,2015,no
379-7-8,45.432606,-75.687724,2015,2015,no
379-8-9,45.432606,-75.687724,2015,2016,no
311-0-1,45.430751,-75.656011,2014,2015,no
124-0-1,45.393543,-75.745738,2007,2009,no
124-1-2,45.393543,-75.745738,2009,2012,no
124-2-3,45.393543,-75.745738,2012,2012,no
124-3-4,45.393543,-75.745738,2012,2016,no
664-0-1,45.442810,-75.671887,2007,2012,no
664-1-2,45.442810,-75.671887,2012,2014,no
664-2-3,45.442810,-75.671887,2014,2015,no
613-0-1,45.439566,-75.651568,2012,2012,no
613-1-2,45.439566,-75.651568,2012,2014,no
613-2-3,45.439566,-75.651568,2014,2014,no
613-3-4,45.439566,-75.651568,2014,2015,no
613-4-5,45.439566,-75.651568,2015,2016,no
668-0-1,45.443320,-75.672928,2014,2015,no
579-0-1,45.438230,-75.659878,2012,2014,no
579-1-2,45.438230,-75.659878,2014,2015,no
190-0-1,45.402607,-75.723172,2007,2009,no
190-1-2,45.402607,-75.723172,2009,2012,no
190-2-3,45.402607,-75.723172,2012,2014,no
190-3-4,45.402607,-75.723172,2014,2015,no
190-4-5,45.402607,-75.723172,2015,2016,no
466-0-1,45.435454,-75.681617,2009,2012,no
466-1-2,45.435454,-75.681617,2012,2012,no
466-2-3,45.435454,-75.681617,2012,2016,no
380-0-1,45.432687,-75.682468,2009,2015,yes
263-0-1,45.408581,-75.731562,2012,2014,no
263-1-2,45.408581,-75.731562,2014,2014,no
263-2-3,45.408581,-75.731562,2014,2015,no
199-0-1,45.403373,-75.726178,2007,2009,no
199-1-2,45.403373,-75.726178,2009,2012,no
199-2-3,45.403373,-75.726178,2012,2014,no
199-3-4,45.403373,-75.726178,2014,2015,no
199-4-5,45.403373,-75.726178,2015,2016,no
479-0-1,45.435634,-75.660026,2009,2012,no
479-1-2,45.435634,-75.660026,2012,2014,no
479-2-3,45.435634,-75.660026,2014,2015,no
479-3-4,45.435634,-75.660026,2015,2016,no
241-0-1,45.406949,-75.726699,2007,2012,no
241-1-2,45.406949,-75.726699,2012,2015,no
241-2-3,45.406949,-75.726699,2015,2015,no
241-3-4,45.406949,-75.726699,2015,2015,no
241-4-5,45.406949,-75.726699,2015,2016,no
381-0-1,45.432723,-75.687715,2007,2007,no
381-1-2,45.432723,-75.687715,2007,2009,no
381-2-3,45.432723,-75.687715,2009,2012,no
381-3-4,45.432723,-75.687715,2012,2012,no
381-4-5,45.432723,-75.687715,2012,2014,no
381-5-6,45.432723,-75.687715,2014,2014,no
381-6-7,45.432723,-75.687715,2014,2014,no
381-7-8,45.432723,-75.687715,2014,2015,no
381-8-9,45.432723,-75.687715,2015,2015,no
381-9-10,45.432723,-75.687715,2015,2015,no
381-10-11,45.432723,-75.687715,2015,2016,no
388-0-1,45.432984,-75.664737,2012,2014,no
388-1-2,45.432984,-75.664737,2014,2014,no
388-2-3,45.432984,-75.664737,2014,2015,no
388-3-4,45.432984,-75.664737,2015,2015,no
388-4-5,45.432984,-75.664737,2015,2015,no
388-5-6,45.432984,-75.664737,2015,2016,no
86-0-1,45.390202,-75.745104,2007,2009,no
86-1-2,45.390202,-75.745104,2009,2012,no
86-2-3,45.390202,-75.745104,2012,2012,no
86-3-4,45.390202,-75.745104,2012,2014,no
470-0-1,45.435515,-75.652357,2007,2009,no
470-1-2,45.435515,-75.652357,2009,2012,no
470-2-3,45.435515,-75.652357,2012,2014,no
470-3-4,45.435515,-75.652357,2014,2015,no
237-0-1,45.406797,-75.721786,2007,2012,no
237-1-2,45.406797,-75.721786,2012,2012,no
237-2-3,45.406797,-75.721786,2012,2014,no
237-3-4,45.406797,-75.721786,2014,2014,no
237-4-5,45.406797,-75.721786,2014,2015,no
237-5-6,45.406797,-75.721786,2015,2015,no
386-0-1,45.432948,-75.669745,2012,2016,no
617-0-1,45.439844,-75.676353,2007,2012,no
617-1-2,45.439844,-75.676353,2012,2012,no
617-2-3,45.439844,-75.676353,2012,2014,no
617-3-4,45.439844,-75.676353,2014,2014,no
617-4-5,45.439844,-75.676353,2014,2014,no
617-5-6,45.439844,-75.676353,2014,2014,no
617-6-7,45.439844,-75.676353,2014,2015,no
617-7-8,45.439844,-75.676353,2015,2015,no
617-8-9,45.439844,-75.676353,2015,2016,no
348-0-1,45.431561,-75.681550,2012,2015,no
198-0-1,45.403299,-75.725116,2007,2009,no
198-1-2,45.403299,-75.725116,2009,2012,no
198-2-3,45.403299,-75.725116,2012,2012,no
198-3-4,45.403299,-75.725116,2012,2012,no
198-4-5,45.403299,-75.725116,2012,2014,no
198-5-6,45.403299,-75.725116,2014,2014,no
198-6-7,45.403299,-75.725116,2014,2014,no
198-7-8,45.403299,-75.725116,2014,2015,no
198-8-9,45.403299,-75.725116,2015,2015,no
198-9-10,45.403299,-75.725116,2015,2016,no
233-0-1,45.406623,-75.722808,2007,2012,no
233-1-2,45.406623,-75.722808,2012,2015,no
233-2-3,45.406623,-75.722808,2015,2015,no
233-3-4,45.406623,-75.722808,2015,2016,no
402-0-1,45.433365,-75.654072,2007,2009,no
402-1-2,45.433365,-75.654072,2009,2012,no
402-2-3,45.433365,-75.654072,2012,2014,no
402-3-4,45.433365,-75.654072,2014,2015,no
203-0-1,45.403669,-75.715916,2007,2009,no
203-1-2,45.403669,-75.715916,2009,2012,no
203-2-3,45.403669,-75.715916,2012,2014,no
203-3-4,45.403669,-75.715916,2014,2015,no
203-4-5,45.403669,-75.715916,2015,2016,no
484-0-1,45.435847,-75.667997,2012,2012,no
484-1-2,45.435847,-75.667997,2012,2014,no
484-2-3,45.435847,-75.667997,2014,2014,no
484-3-4,45.435847,-75.667997,2014,2015,no
484-4-5,45.435847,-75.667997,2015,2015,no
484-5-6,45.435847,-75.667997,2015,2015,no
400-0-1,45.433280,-75.660748,2012,2014,no
400-1-2,45.433280,-75.660748,2014,2015,no
400-2-3,45.433280,-75.660748,2015,2015,no
256-0-1,45.407632,-75.728838,2007,2009,no
256-1-2,45.407632,-75.728838,2009,2012,no
256-2-3,45.407632,-75.728838,2012,2014,no
256-3-4,45.407632,-75.728838,2014,2015,no
494-0-1,45.436199,-75.681983,2012,2015,no
494-1-2,45.436199,-75.681983,2015,2015,no
494-2-3,45.436199,-75.681983,2015,2016,no
507-0-1,45.436346,-75.658113,2009,2012,no
507-1-2,45.436346,-75.658113,2012,2014,no
507-2-3,45.436346,-75.658113,2014,2015,no
507-3-4,45.436346,-75.658113,2015,2015,no
346-0-1,45.431510,-75.645450,2007,2009,no
346-1-2,45.431510,-75.645450,2009,2012,no
346-2-3,45.431510,-75.645450,2012,2014,no
346-3-4,45.431510,-75.645450,2014,2015,no
346-4-5,45.431510,-75.645450,2015,2015,no
346-5-6,45.431510,-75.645450,2015,2016,no
144-0-1,45.396630,-75.743539,2007,2007,no
144-1-2,45.396630,-75.743539,2007,2009,no
144-2-3,45.396630,-75.743539,2009,2012,yes
144-3-4,45.396630,-75.743539,2012,2012,no
144-4-5,45.396630,-75.743539,2012,2012,no
144-5-6,45.396630,-75.743539,2012,2014,no
144-6-7,45.396630,-75.743539,2014,2014,no
144-7-8,45.396630,-75.743539,2014,2015,no
144-8-9,45.396630,-75.743539,2015,2015,no
144-9-10,45.396630,-75.743539,2015,2016,no
612-0-1,45.439534,-75.671948,2007,2012,no
612-1-2,45.439534,-75.671948,2012,2014,no
612-2-3,45.439534,-75.671948,2014,2015,no
336-0-1,45.431344,-75.660245,2014,2015,no
336-1-2,45.431344,-75.660245,2015,2016,no
409-0-1,45.433537,-75.658372,2012,2014,no
409-1-2,45.433537,-75.658372,2014,2015,no
193-0-1,45.402757,-75.727463,2007,2009,no
193-1-2,45.402757,-75.727463,2009,2012,no
193-2-3,45.402757,-75.727463,2012,2014,no
193-3-4,45.402757,-75.727463,2014,2015,no
376-0-1,45.432584,-75.649900,2007,2009,no
376-1-2,45.432584,-75.649900,2009,2012,no
376-2-3,45.432584,-75.649900,2012,2014,no
376-3-4,45.432584,-75.649900,2014,2015,no
376-4-5,45.432584,-75.649900,2015,2015,no
656-0-1,45.442542,-75.673553,2014,2015,no
127-0-1,45.394056,-75.744463,2007,2009,no
127-1-2,45.394056,-75.744463,2009,2012,no
127-2-3,45.394056,-75.744463,2012,2014,no
127-3-4,45.394056,-75.744463,2014,2015,no
222-0-1,45.405263,-75.730707,2007,2009,no
222-1-2,45.405263,-75.730707,2009,2012,no
222-2-3,45.405263,-75.730707,2012,2012,no
222-3-4,45.405263,-75.730707,2012,2014,no
222-4-5,45.405263,-75.730707,2014,2014,no
222-5-6,45.405263,-75.730707,2014,2015,no
222-6-7,45.405263,-75.730707,2015,2015,no
222-7-8,45.405263,-75.730707,2015,2015,no
153-0-1,45.399039,-75.723477,2012,2012,no
153-1-2,45.399039,-75.723477,2012,2014,no
153-2-3,45.399039,-75.723477,2014,2014,no
153-3-4,45.399039,-75.723477,2014,2015,no
153-4-5,45.399039,-75.723477,2015,2015,no
153-5-6,45.399039,-75.723477,2015,2016,no
289-0-1,45.429608,-75.659645,2014,2015,no
115-0-1,45.392534,-75.745113,2009,2012,no
115-1-2,45.392534,-75.745113,2012,2014,no
115-2-3,45.392534,-75.745113,2014,2015,no
115-3-4,45.392534,-75.745113,2015,2016,no
587-0-1,45.438506,-75.674979,2007,2009,no
587-1-2,45.438506,-75.674979,2009,2012,no
587-2-3,45.438506,-75.674979,2012,2015,yes
523-0-1,45.436742,-75.669707,2009,2014,no
523-1-2,45.436742,-75.669707,2014,2014,no
523-2-3,45.436742,-75.669707,2014,2015,no
523-3-4,45.436742,-75.669707,2015,2016,no
372-0-1,45.432328,-75.678130,2007,2009,no
372-1-2,45.432328,-75.678130,2009,2012,no
372-2-3,45.432328,-75.678130,2012,2014,no
372-3-4,45.432328,-75.678130,2014,2015,no
372-4-5,45.432328,-75.678130,2015,2015,no
253-0-1,45.407562,-75.725260,2012,2014,no
253-1-2,45.407562,-75.725260,2014,2015,no
253-2-3,45.407562,-75.725260,2015,2015,no
253-3-4,45.407562,-75.725260,2015,2016,no
262-0-1,45.408379,-75.725096,2007,2012,no
262-1-2,45.408379,-75.725096,2012,2014,no
262-2-3,45.408379,-75.725096,2014,2014,no
262-3-4,45.408379,-75.725096,2014,2015,no
262-4-5,45.408379,-75.725096,2015,2015,no
262-5-6,45.408379,-75.725096,2015,2016,no
202-0-1,45.403658,-75.724756,2007,2009,no
202-1-2,45.403658,-75.724756,2009,2012,no
202-2-3,45.403658,-75.724756,2012,2012,no
202-3-4,45.403658,-75.724756,2012,2014,no
202-4-5,45.403658,-75.724756,2014,2014,no
202-5-6,45.403658,-75.724756,2014,2014,no
202-6-7,45.403658,-75.724756,2014,2015,no
202-7-8,45.403658,-75.724756,2015,2015,no
202-8-9,45.403658,-75.724756,2015,2016,no
420-0-1,45.434048,-75.682798,2007,2014,no
420-1-2,45.434048,-75.682798,2014,2015,no
420-2-3,45.434048,-75.682798,2015,2016,no
663-0-1,45.442684,-75.670975,2007,2012,no
663-1-2,45.442684,-75.670975,2012,2012,no
663-2-3,45.442684,-75.670975,2012,2012,no
663-3-4,45.442684,-75.670975,2012,2014,no
663-4-5,45.442684,-75.670975,2014,2014,no
663-5-6,45.442684,-75.670975,2014,2015,no
663-6-7,45.442684,-75.670975,2015,2015,no
663-7-8,45.442684,-75.670975,2015,2015,no
663-8-9,45.442684,-75.670975,2015,2016,no
538-0-1,45.437145,-75.658649,2007,2009,no
538-1-2,45.437145,-75.658649,2009,2014,no
538-2-3,45.437145,-75.658649,2014,2015,no
351-0-1,45.431615,-75.686982,2007,2009,no
351-1-2,45.431615,-75.686982,2009,2012,no
351-2-3,45.431615,-75.686982,2012,2012,no
351-3-4,45.431615,-75.686982,2012,2014,no
351-4-5,45.431615,-75.686982,2014,2016,no
238-0-1,45.406864,-75.719260,2014,2014,no
238-1-2,45.406864,-75.719260,2014,2016,no
215-0-1,45.404438,-75.720856,2007,2009,no
215-1-2,45.404438,-75.720856,2009,2012,no
215-2-3,45.404438,-75.720856,2012,2014,no
215-3-4,45.404438,-75.720856,2014,2015,no
215-4-5,45.404438,-75.720856,2015,2016,no
499-0-1,45.436236,-75.682603,2014,2014,no
499-1-2,45.436236,-75.682603,2014,2015,no
499-2-3,45.436236,-75.682603,2015,2015,no
499-3-4,45.436236,-75.682603,2015,2015,no
499-4-5,45.436236,-75.682603,2015,2015,no
499-5-6,45.436236,-75.682603,2015,2016,no
430-0-1,45.434314,-75.652226,2007,2009,no
430-1-2,45.434314,-75.652226,2009,2014,no
430-2-3,45.434314,-75.652226,2014,2015,no
430-3-4,45.434314,-75.652226,2015,2015,no
430-4-5,45.434314,-75.652226,2015,2016,no
594-0-1,45.438703,-75.673206,2007,2009,no
594-1-2,45.438703,-75.673206,2009,2012,no
594-2-3,45.438703,-75.673206,2012,2014,no
594-3-4,45.438703,-75.673206,2014,2015,no
539-0-1,45.437147,-75.667960,2007,2009,no
539-1-2,45.437147,-75.667960,2009,2014,no
332-0-1,45.431237,-75.662141,2007,2009,no
332-1-2,45.431237,-75.662141,2009,2014,yes
332-2-3,45.431237,-75.662141,2014,2015,no
332-3-4,45.431237,-75.662141,2015,2015,no
332-4-5,45.431237,-75.662141,2015,2016,no
403-0-1,45.433373,-75.653961,2007,2009,no
403-1-2,45.433373,-75.653961,2009,2012,no
403-2-3,45.433373,-75.653961,2012,2014,no
403-3-4,45.433373,-75.653961,2014,2015,no
122-0-1,45.393165,-75.746152,2007,2009,no
122-1-2,45.393165,-75.746152,2009,2012,no
122-2-3,45.393165,-75.746152,2012,2014,no
122-3-4,45.393165,-75.746152,2014,2014,no
122-4-5,45.393165,-75.746152,2014,2015,no
236-0-1,45.406773,-75.731597,2007,2009,no
236-1-2,45.406773,-75.731597,2009,2014,no
236-2-3,45.406773,-75.731597,2014,2015,no
135-0-1,45.394925,-75.745236,2007,2009,no
135-1-2,45.394925,-75.745236,2009,2012,no
135-2-3,45.394925,-75.745236,2012,2014,no
135-3-4,45.394925,-75.745236,2014,2015,no
135-4-5,45.394925,-75.745236,2015,2016,no
329-0-1,45.431193,-75.665914,2007,2012,no
329-1-2,45.431193,-75.665914,2012,2014,no
329-2-3,45.431193,-75.665914,2014,2015,no
329-3-4,45.431193,-75.665914,2015,2015,no
408-0-1,45.433451,-75.654706,2007,2012,no
408-1-2,45.433451,-75.654706,2012,2012,no
408-2-3,45.433451,-75.654706,2012,2012,no
408-3-4,45.433451,-75.654706,2012,2014,no
408-4-5,45.433451,-75.654706,2014,2015,no
408-5-6,45.433451,-75.654706,2015,2015,no
648-0-1,45.442282,-75.671882,2014,2015,no
648-1-2,45.442282,-75.671882,2015,2016,no
435-0-1,45.434425,-75.667788,2012,2014,no
435-1-2,45.434425,-75.667788,2014,2016,no
635-0-1,45.440594,-75.673240,2007,2012,no
635-1-2,45.440594,-75.673240,2012,2014,no
635-2-3,45.440594,-75.673240,2014,2015,no
635-3-4,45.440594,-75.673240,2015,2015,no
497-0-1,45.436233,-75.657005,2007,2009,no
497-1-2,45.436233,-75.657005,2009,2012,no
497-2-3,45.436233,-75.657005,2012,2014,no
497-3-4,45.436233,-75.657005,2014,2015,no
140-0-1,45.395956,-75.745068,2007,2007,no
140-1-2,45.395956,-75.745068,2007,2009,no
140-2-3,45.395956,-75.745068,2009,2012,no
140-3-4,45.395956,-75.745068,2012,2012,no
140-4-5,45.395956,-75.745068,2012,2014,no
140-5-6,45.395956,-75.745068,2014,2015,no
140-6-7,45.395956,-75.745068,2015,2015,no
140-7-8,45.395956,-75.745068,2015,2016,no
140-8-9,45.395956,-75.745068,2016,2016,no
319-0-1,45.430828,-75.667708,2012,2015,no
319-1-2,45.430828,-75.667708,2015,2016,no
646-0-1,45.442159,-75.675335,2014,2015,no
646-1-2,45.442159,-75.675335,2015,2015,no
646-2-3,45.442159,-75.675335,2015,2016,no
686-0-1,45.445156,-75.671661,2007,2009,no
686-1-2,45.445156,-75.671661,2009,2012,yes
686-2-3,45.445156,-75.671661,2012,2014,no
686-3-4,45.445156,-75.671661,2014,2015,no
686-4-5,45.445156,-75.671661,2015,2016,no
175-0-1,45.401636,-75.729045,2007,2009,no
175-1-2,45.401636,-75.729045,2009,2012,no
175-2-3,45.401636,-75.729045,2012,2014,no
175-3-4,45.401636,-75.729045,2014,2015,no
175-4-5,45.401636,-75.729045,2015,2016,no
361-0-1,45.431855,-75.652878,2009,2012,no
361-1-2,45.431855,-75.652878,2012,2015,no
361-2-3,45.431855,-75.652878,2015,2015,no
361-3-4,45.431855,-75.652878,2015,2016,no
305-0-1,45.430490,-75.660394,2014,2016,no
392-0-1,45.433098,-75.678828,2007,2012,no
392-1-2,45.433098,-75.678828,2012,2012,no
392-2-3,45.433098,-75.678828,2012,2014,no
392-3-4,45.433098,-75.678828,2014,2015,no
392-4-5,45.433098,-75.678828,2015,2015,no
529-0-1,45.437024,-75.658570,2007,2009,no
529-1-2,45.437024,-75.658570,2009,2012,no
529-2-3,45.437024,-75.658570,2012,2014,no
529-3-4,45.437024,-75.658570,2014,2015,no
121-0-1,45.392939,-75.739250,2007,2012,no
121-1-2,45.392939,-75.739250,2012,2014,no
121-2-3,45.392939,-75.739250,2014,2015,no
119-0-1,45.392924,-75.752045,2007,2009,no
119-1-2,45.392924,-75.752045,2009,2012,no
119-2-3,45.392924,-75.752045,2012,2012,no
119-3-4,45.392924,-75.752045,2012,2014,no
119-4-5,45.392924,-75.752045,2014,2014,no
119-5-6,45.392924,-75.752045,2014,2015,no
119-6-7,45.392924,-75.752045,2015,2015,no
119-7-8,45.392924,-75.752045,2015,2015,no
119-8-9,45.392924,-75.752045,2015,2016,no
271-0-1,45.409087,-75.729700,2012,2012,no
271-1-2,45.409087,-75.729700,2012,2014,no
271-2-3,45.409087,-75.729700,2014,2015,no
271-3-4,45.409087,-75.729700,2015,2016,no
401-0-1,45.433313,-75.643469,2009,2012,no
401-1-2,45.433313,-75.643469,2012,2014,no
401-2-3,45.433313,-75.643469,2014,2015,no
401-3-4,45.433313,-75.643469,2015,2015,no
401-4-5,45.433313,-75.643469,2015,2016,no
